ds,servers,candidate_1,candidate_2,candidate_3
2023-05-23 23:53:17,4,6,0,0
2023-05-23 23:58:17,4,6,0,0
2023-05-24 00:03:17,5,7,0,0
2023-05-24 00:08:17,5,7,0,0
2023-05-24 00:13:17,5,7,0,0
2023-05-24 00:18:17,5,7,0,0
2023-05-24 00:23:17,5,7,0,0
2023-05-24 00:28:17,5,7,0,0
2023-05-24 00:33:17,5,7,0,0
2023-05-24 00:38:17,5,7,0,0
2023-05-24 00:43:17,5,8,0,0
2023-05-24 00:48:17,5,8,0,0
2023-05-24 00:53:17,5,8,0,0
2023-05-24 00:58:17,6,8,0,0
2023-05-24 01:03:17,6,8,0,0
2023-05-24 01:08:17,6,8,0,0
2023-05-24 01:13:17,6,8,0,0
2023-05-24 01:18:17,6,9,0,0
2023-05-24 01:23:17,6,9,0,0
2023-05-24 01:28:17,6,9,0,0
2023-05-24 01:33:17,6,9,0,0
2023-05-24 01:38:17,6,9,0,0
2023-05-24 01:43:17,6,9,0,0
2023-05-24 01:48:17,6,9,0,0
2023-05-24 01:53:17,6,9,0,0
2023-05-24 01:58:17,6,9,0,0
2023-05-24 02:03:17,7,10,0,0
2023-05-24 02:08:17,7,10,0,0
2023-05-24 02:13:17,7,10,0,0
2023-05-24 02:18:17,7,10,0,0
2023-05-24 02:23:17,7,10,0,0
2023-05-24 02:28:17,7,10,0,0
2023-05-24 02:33:17,7,10,0,0
2023-05-24 02:38:17,7,10,0,0
2023-05-24 02:43:17,7,10,0,0
2023-05-24 02:48:17,7,11,0,0
2023-05-24 02:53:17,7,11,0,0
2023-05-24 02:58:17,7,11,0,0
2023-05-24 03:03:17,7,11,0,0
2023-05-24 03:08:17,7,11,0,0
2023-05-24 03:13:17,7,11,0,0
2023-05-24 03:18:17,8,11,0,0
2023-05-24 03:23:17,8,11,0,0
2023-05-24 03:28:17,8,11,0,0
2023-05-24 03:33:17,8,11,0,0
2023-05-24 03:38:17,8,11,0,0
2023-05-24 03:43:17,8,11,0,0
2023-05-24 03:48:17,8,12,0,0
2023-05-24 03:53:17,8,12,0,0
2023-05-24 03:58:17,8,12,0,0
2023-05-24 04:03:17,8,12,0,0
2023-05-24 04:08:17,8,12,0,0
2023-05-24 04:13:17,8,12,0,0
2023-05-24 04:18:17,8,12,0,0
2023-05-24 04:23:17,8,12,0,0
2023-05-24 04:28:17,8,12,0,0
2023-05-24 04:33:17,8,12,0,0
2023-05-24 04:38:17,8,12,0,0
2023-05-24 04:43:17,8,12,0,0
2023-05-24 04:48:17,8,12,0,0
2023-05-24 04:53:17,8,12,0,0
2023-05-24 04:58:17,8,12,0,0
2023-05-24 05:03:17,8,12,0,0
2023-05-24 05:08:17,8,12,0,0
2023-05-24 05:13:17,8,12,0,0
2023-05-24 05:18:17,8,12,0,0
2023-05-24 05:23:17,8,12,0,0
2023-05-24 05:28:17,8,12,0,0
2023-05-24 05:33:17,8,12,0,0
2023-05-24 05:38:17,8,12,0,0
2023-05-24 05:43:17,8,12,0,0
2023-05-24 05:48:17,8,12,0,0
2023-05-24 05:53:17,8,12,0,0
2023-05-24 05:58:17,8,12,0,0
2023-05-24 06:03:17,8,12,0,0
2023-05-24 06:08:17,8,12,0,0
2023-05-24 06:13:17,8,12,0,0
2023-05-24 06:18:17,8,12,0,0
2023-05-24 06:23:17,8,12,0,0
2023-05-24 06:28:17,8,12,0,0
2023-05-24 06:33:17,8,12,0,0
2023-05-24 06:38:17,8,12,0,0
2023-05-24 06:43:17,8,12,0,0
2023-05-24 06:48:17,8,12,0,0
2023-05-24 06:53:17,8,12,0,0
2023-05-24 06:58:17,8,12,0,0
2023-05-24 07:03:17,8,12,0,0
2023-05-24 07:08:17,8,12,0,0
2023-05-24 07:13:17,8,12,0,0
2023-05-24 07:18:17,8,12,0,0
2023-05-24 07:23:17,8,12,0,0
2023-05-24 07:28:17,8,12,0,0
2023-05-24 07:33:17,8,12,0,0
2023-05-24 07:38:17,8,12,0,0
2023-05-24 07:43:17,8,12,0,0
2023-05-24 07:48:17,8,12,0,0
2023-05-24 07:53:17,8,12,0,0
2023-05-24 07:58:17,8,12,0,0
2023-05-24 08:03:17,8,12,0,0
2023-05-24 08:08:17,8,12,0,0
2023-05-24 08:13:17,8,12,0,0
2023-05-24 08:18:17,8,11,0,0
2023-05-24 08:23:17,8,11,0,0
2023-05-24 08:28:17,8,11,0,0
2023-05-24 08:33:17,8,11,0,0
2023-05-24 08:38:17,8,11,0,0
2023-05-24 08:43:17,8,11,0,0
2023-05-24 08:48:17,7,11,0,0
2023-05-24 08:53:17,7,11,0,0
2023-05-24 08:58:17,7,11,0,0
2023-05-24 09:03:17,7,11,0,0
2023-05-24 09:08:17,7,11,0,0
2023-05-24 09:13:17,7,10,0,0
2023-05-24 09:18:17,7,10,0,0
2023-05-24 09:23:17,7,10,0,0
2023-05-24 09:28:17,7,10,0,0
2023-05-24 09:33:17,7,10,0,0
2023-05-24 09:38:17,7,10,0,0
2023-05-24 09:43:17,7,10,0,0
2023-05-24 09:48:17,7,10,0,0
2023-05-24 09:53:17,7,10,0,0
2023-05-24 09:58:17,7,10,0,0
2023-05-24 10:03:17,6,9,0,0
2023-05-24 10:08:17,6,9,0,0
2023-05-24 10:13:17,6,9,0,0
2023-05-24 10:18:17,6,9,0,0
2023-05-24 10:23:17,6,9,0,0
2023-05-24 10:28:17,6,9,0,0
2023-05-24 10:33:17,6,9,0,0
2023-05-24 10:38:17,6,9,0,0
2023-05-24 10:43:17,6,8,0,0
2023-05-24 10:48:17,6,8,0,0
2023-05-24 10:53:17,6,8,0,0
2023-05-24 10:58:17,6,8,0,0
2023-05-24 11:03:17,5,8,0,0
2023-05-24 11:08:17,5,8,0,0
2023-05-24 11:13:17,5,8,0,0
2023-05-24 11:18:17,5,8,0,0
2023-05-24 11:23:17,5,7,0,0
2023-05-24 11:28:17,5,7,0,0
2023-05-24 11:33:17,5,7,0,0
2023-05-24 11:38:17,5,7,0,0
2023-05-24 11:43:17,5,7,0,0
2023-05-24 11:48:17,5,7,0,0
2023-05-24 11:53:17,5,7,0,0
2023-05-24 11:58:17,5,7,0,0
2023-05-24 12:03:17,4,6,0,0
2023-05-24 12:08:17,4,6,0,0
2023-05-24 12:13:17,4,6,0,0
2023-05-24 12:18:17,4,6,0,0
2023-05-24 12:23:17,4,6,0,0
2023-05-24 12:28:17,4,6,0,0
2023-05-24 12:33:17,4,6,0,0
2023-05-24 12:38:17,4,6,0,0
2023-05-24 12:43:17,4,5,0,0
2023-05-24 12:48:17,4,5,0,0
2023-05-24 12:53:17,4,5,0,0
2023-05-24 12:58:17,3,5,0,0
2023-05-24 13:03:17,3,5,0,0
2023-05-24 13:08:17,3,5,0,0
2023-05-24 13:13:17,3,5,0,0
2023-05-24 13:18:17,3,4,0,0
2023-05-24 13:23:17,3,4,0,0
2023-05-24 13:28:17,3,4,0,0
2023-05-24 13:33:17,3,4,0,0
2023-05-24 13:38:17,3,4,0,0
2023-05-24 13:43:17,3,4,0,0
2023-05-24 13:48:17,3,4,0,0
2023-05-24 13:53:17,3,4,0,0
2023-05-24 13:58:17,3,4,0,0
2023-05-24 14:03:17,2,3,0,0
2023-05-24 14:08:17,2,3,0,0
2023-05-24 14:13:17,2,3,0,0
2023-05-24 14:18:17,2,3,0,0
2023-05-24 14:23:17,2,3,0,0
2023-05-24 14:28:17,2,3,0,0
2023-05-24 14:33:17,2,3,0,0
2023-05-24 14:38:17,2,3,0,0
2023-05-24 14:43:17,2,3,0,0
2023-05-24 14:48:17,2,2,0,0
2023-05-24 14:53:17,2,2,0,0
2023-05-24 14:58:17,2,2,0,0
2023-05-24 15:03:17,2,2,0,0
2023-05-24 15:08:17,2,2,0,0
2023-05-24 15:13:17,2,2,0,0
2023-05-24 15:18:17,1,2,0,0
2023-05-24 15:23:17,1,2,0,0
2023-05-24 15:28:17,1,2,0,0
2023-05-24 15:33:17,1,2,0,0
2023-05-24 15:38:17,1,2,0,0
2023-05-24 15:43:17,1,2,0,0
2023-05-24 15:48:17,1,1,0,0
2023-05-24 15:53:17,1,1,0,0
2023-05-24 15:58:17,1,1,0,0
2023-05-24 16:03:17,1,1,0,0
2023-05-24 16:08:17,1,1,0,0
2023-05-24 16:13:17,1,1,0,0
2023-05-24 16:18:17,1,1,0,0
2023-05-24 16:23:17,1,1,0,0
2023-05-24 16:28:17,1,1,0,0
2023-05-24 16:33:17,1,1,0,0
2023-05-24 16:38:17,1,1,0,0
2023-05-24 16:43:17,1,1,0,0
2023-05-24 16:48:17,1,1,0,0
2023-05-24 16:53:17,1,1,0,0
2023-05-24 16:58:17,1,1,0,0
2023-05-24 17:03:17,1,1,0,0
2023-05-24 17:08:17,1,1,0,0
2023-05-24 17:13:17,1,1,0,0
2023-05-24 17:18:17,1,1,0,0
2023-05-24 17:23:17,1,1,0,0
2023-05-24 17:28:17,1,1,0,0
2023-05-24 17:33:17,1,1,0,0
2023-05-24 17:38:17,1,1,0,0
2023-05-24 17:43:17,1,1,0,0
2023-05-24 17:48:17,1,1,0,0
2023-05-24 17:53:17,1,1,0,0
2023-05-24 17:58:17,1,1,0,0
2023-05-24 18:03:17,1,1,0,0
2023-05-24 18:08:17,1,1,0,0
2023-05-24 18:13:17,1,1,0,0
2023-05-24 18:18:17,1,1,0,0
2023-05-24 18:23:17,1,1,0,0
2023-05-24 18:28:17,1,1,0,0
2023-05-24 18:33:17,1,1,0,0
2023-05-24 18:38:17,1,1,0,0
2023-05-24 18:43:17,1,1,0,0
2023-05-24 18:48:17,1,1,0,0
2023-05-24 18:53:17,1,1,0,0
2023-05-24 18:58:17,1,1,0,0
2023-05-24 19:03:17,1,1,0,0
2023-05-24 19:08:17,1,1,0,0
2023-05-24 19:13:17,1,1,0,0
2023-05-24 19:18:17,1,1,0,0
2023-05-24 19:23:17,1,1,0,0
2023-05-24 19:28:17,1,1,0,0
2023-05-24 19:33:17,1,1,0,0
2023-05-24 19:38:17,1,1,0,0
2023-05-24 19:43:17,1,1,0,0
2023-05-24 19:48:17,1,1,0,0
2023-05-24 19:53:17,1,1,0,0
2023-05-24 19:58:17,1,1,0,0
2023-05-24 20:03:17,1,1,0,0
2023-05-24 20:08:17,1,1,0,0
2023-05-24 20:13:17,1,1,0,0
2023-05-24 20:18:17,1,2,0,0
2023-05-24 20:23:17,1,2,0,0
2023-05-24 20:28:17,1,2,0,0
2023-05-24 20:33:17,1,2,0,0
2023-05-24 20:38:17,1,2,0,0
2023-05-24 20:43:17,1,2,0,0
2023-05-24 20:48:17,2,2,0,0
2023-05-24 20:53:17,2,2,0,0
2023-05-24 20:58:17,2,2,0,0
2023-05-24 21:03:17,2,2,0,0
2023-05-24 21:08:17,2,2,0,0
2023-05-24 21:13:17,2,3,0,0
2023-05-24 21:18:17,2,3,0,0
2023-05-24 21:23:17,2,3,0,0
2023-05-24 21:28:17,2,3,0,0
2023-05-24 21:33:17,2,3,0,0
2023-05-24 21:38:17,2,3,0,0
2023-05-24 21:43:17,2,3,0,0
2023-05-24 21:48:17,2,3,0,0
2023-05-24 21:53:17,2,3,0,0
2023-05-24 21:58:17,2,3,0,0
2023-05-24 22:03:17,3,4,0,0
2023-05-24 22:08:17,3,4,0,0
2023-05-24 22:13:17,3,4,0,0
2023-05-24 22:18:17,3,4,0,0
2023-05-24 22:23:17,3,4,0,0
2023-05-24 22:28:17,3,4,0,0
2023-05-24 22:33:17,3,4,0,0
2023-05-24 22:38:17,3,4,0,0
2023-05-24 22:43:17,3,5,0,0
2023-05-24 22:48:17,3,5,0,0
2023-05-24 22:53:17,3,5,0,0
2023-05-24 22:58:17,3,5,0,0
2023-05-24 23:03:17,4,5,0,0
2023-05-24 23:08:17,4,5,0,0
2023-05-24 23:13:17,4,5,0,0
2023-05-24 23:18:17,4,5,0,0
2023-05-24 23:23:17,4,6,0,0
2023-05-24 23:28:17,4,6,0,0
2023-05-24 23:33:17,4,6,0,0
2023-05-24 23:38:17,4,6,0,0
2023-05-24 23:43:17,4,6,0,0
2023-05-24 23:48:17,4,6,0,0
2023-05-24 23:53:17,4,6,0,0
2023-05-24 23:58:17,4,6,0,0
2023-05-25 00:03:17,5,7,0,0
2023-05-25 00:08:17,5,7,0,0
2023-05-25 00:13:17,5,7,0,0
2023-05-25 00:18:17,5,7,0,0
2023-05-25 00:23:17,5,7,0,0
2023-05-25 00:28:17,5,7,0,0
2023-05-25 00:33:17,5,7,0,0
2023-05-25 00:38:17,5,7,0,0
2023-05-25 00:43:17,5,8,0,0
2023-05-25 00:48:17,5,8,0,0
2023-05-25 00:53:17,5,8,0,0
2023-05-25 00:58:17,6,8,0,0
2023-05-25 01:03:17,6,8,0,0
2023-05-25 01:08:17,6,8,0,0
2023-05-25 01:13:17,6,8,0,0
2023-05-25 01:18:17,6,9,0,0
2023-05-25 01:23:17,6,9,0,0
2023-05-25 01:28:17,6,9,0,0
2023-05-25 01:33:17,6,9,0,0
2023-05-25 01:38:17,6,9,0,0
2023-05-25 01:43:17,6,9,0,0
2023-05-25 01:48:17,6,9,0,0
2023-05-25 01:53:17,6,9,0,0
2023-05-25 01:58:17,6,9,0,0
2023-05-25 02:03:17,7,10,0,0
2023-05-25 02:08:17,7,10,0,0
2023-05-25 02:13:17,7,10,0,0
2023-05-25 02:18:17,7,10,0,0
2023-05-25 02:23:17,7,10,0,0
2023-05-25 02:28:17,7,10,0,0
2023-05-25 02:33:17,7,10,0,0
2023-05-25 02:38:17,7,10,0,0
2023-05-25 02:43:17,7,10,0,0
2023-05-25 02:48:17,7,11,0,0
2023-05-25 02:53:17,7,11,0,0
2023-05-25 02:58:17,7,11,0,0
2023-05-25 03:03:17,7,11,0,0
2023-05-25 03:08:17,7,11,0,0
2023-05-25 03:13:17,7,11,0,0
2023-05-25 03:18:17,8,11,0,0
2023-05-25 03:23:17,8,11,0,0
2023-05-25 03:28:17,8,11,0,0
2023-05-25 03:33:17,8,11,0,0
2023-05-25 03:38:17,8,11,0,0
2023-05-25 03:43:17,8,11,0,0
2023-05-25 03:48:17,8,12,0,0
2023-05-25 03:53:17,8,12,0,0
2023-05-25 03:58:17,8,12,0,0
2023-05-25 04:03:17,8,12,0,0
2023-05-25 04:08:17,8,12,0,0
2023-05-25 04:13:17,8,12,0,0
2023-05-25 04:18:17,8,12,0,0
2023-05-25 04:23:17,8,12,0,0
2023-05-25 04:28:17,8,12,0,0
2023-05-25 04:33:17,8,12,0,0
2023-05-25 04:38:17,8,12,0,0
2023-05-25 04:43:17,8,12,0,0
2023-05-25 04:48:17,8,12,0,0
2023-05-25 04:53:17,8,12,0,0
2023-05-25 04:58:17,8,12,0,0
2023-05-25 05:03:17,8,12,0,0
2023-05-25 05:08:17,8,12,0,0
2023-05-25 05:13:17,8,12,0,0
2023-05-25 05:18:17,8,12,0,0
2023-05-25 05:23:17,8,12,0,0
2023-05-25 05:28:17,8,12,0,0
2023-05-25 05:33:17,8,12,0,0
2023-05-25 05:38:17,8,12,0,0
2023-05-25 05:43:17,8,12,0,0
2023-05-25 05:48:17,8,12,0,0
2023-05-25 05:53:17,8,12,0,0
2023-05-25 05:58:17,8,12,0,0
2023-05-25 06:03:17,8,12,0,0
2023-05-25 06:08:17,8,12,0,0
2023-05-25 06:13:17,8,12,0,0
2023-05-25 06:18:17,8,12,0,0
2023-05-25 06:23:17,8,12,0,0
2023-05-25 06:28:17,8,12,0,0
2023-05-25 06:33:17,8,12,0,0
2023-05-25 06:38:17,8,12,0,0
2023-05-25 06:43:17,8,12,0,0
2023-05-25 06:48:17,8,12,0,0
2023-05-25 06:53:17,8,12,0,0
2023-05-25 06:58:17,8,12,0,0
2023-05-25 07:03:17,8,12,0,0
2023-05-25 07:08:17,8,12,0,0
2023-05-25 07:13:17,8,12,0,0
2023-05-25 07:18:17,8,12,0,0
2023-05-25 07:23:17,8,12,0,0
2023-05-25 07:28:17,8,12,0,0
2023-05-25 07:33:17,8,12,0,0
2023-05-25 07:38:17,8,12,0,0
2023-05-25 07:43:17,8,12,0,0
2023-05-25 07:48:17,8,12,0,0
2023-05-25 07:53:17,8,12,0,0
2023-05-25 07:58:17,8,12,0,0
2023-05-25 08:03:17,8,12,0,0
2023-05-25 08:08:17,8,12,0,0
2023-05-25 08:13:17,8,12,0,0
2023-05-25 08:18:17,8,11,0,0
2023-05-25 08:23:17,8,11,0,0
2023-05-25 08:28:17,8,11,0,0
2023-05-25 08:33:17,8,11,0,0
2023-05-25 08:38:17,8,11,0,0
2023-05-25 08:43:17,8,11,0,0
2023-05-25 08:48:17,7,11,0,0
2023-05-25 08:53:17,7,11,0,0
2023-05-25 08:58:17,7,11,0,0
2023-05-25 09:03:17,7,11,0,0
2023-05-25 09:08:17,7,11,0,0
2023-05-25 09:13:17,7,10,0,0
2023-05-25 09:18:17,7,10,0,0
2023-05-25 09:23:17,7,10,0,0
2023-05-25 09:28:17,7,10,0,0
2023-05-25 09:33:17,7,10,0,0
2023-05-25 09:38:17,7,10,0,0
2023-05-25 09:43:17,7,10,0,0
2023-05-25 09:48:17,7,10,0,0
2023-05-25 09:53:17,7,10,0,0
2023-05-25 09:58:17,7,10,0,0
2023-05-25 10:03:17,6,9,0,0
2023-05-25 10:08:17,6,9,0,0
2023-05-25 10:13:17,6,9,0,0
2023-05-25 10:18:17,6,9,0,0
2023-05-25 10:23:17,6,9,0,0
2023-05-25 10:28:17,6,9,0,0
2023-05-25 10:33:17,6,9,0,0
2023-05-25 10:38:17,6,9,0,0
2023-05-25 10:43:17,6,8,0,0
2023-05-25 10:48:17,6,8,0,0
2023-05-25 10:53:17,6,8,0,0
2023-05-25 10:58:17,6,8,0,0
2023-05-25 11:03:17,5,8,0,0
2023-05-25 11:08:17,5,8,0,0
2023-05-25 11:13:17,5,8,0,0
2023-05-25 11:18:17,5,8,0,0
2023-05-25 11:23:17,5,7,0,0
2023-05-25 11:28:17,5,7,0,0
2023-05-25 11:33:17,5,7,0,0
2023-05-25 11:38:17,5,7,0,0
2023-05-25 11:43:17,5,7,0,0
2023-05-25 11:48:17,5,7,0,0
2023-05-25 11:53:17,5,7,0,0
2023-05-25 11:58:17,5,7,0,0
2023-05-25 12:03:17,4,6,0,0
2023-05-25 12:08:17,4,6,0,0
2023-05-25 12:13:17,4,6,0,0
2023-05-25 12:18:17,4,6,0,0
2023-05-25 12:23:17,4,6,0,0
2023-05-25 12:28:17,4,6,0,0
2023-05-25 12:33:17,4,6,0,0
2023-05-25 12:38:17,4,6,0,0
2023-05-25 12:43:17,4,5,0,0
2023-05-25 12:48:17,4,5,0,0
2023-05-25 12:53:17,4,5,0,0
2023-05-25 12:58:17,3,5,0,0
2023-05-25 13:03:17,3,5,0,0
2023-05-25 13:08:17,3,5,0,0
2023-05-25 13:13:17,3,5,0,0
2023-05-25 13:18:17,3,4,0,0
2023-05-25 13:23:17,3,4,0,0
2023-05-25 13:28:17,3,4,0,0
2023-05-25 13:33:17,3,4,0,0
2023-05-25 13:38:17,3,4,0,0
2023-05-25 13:43:17,3,4,0,0
2023-05-25 13:48:17,3,4,0,0
2023-05-25 13:53:17,3,4,0,0
2023-05-25 13:58:17,3,4,0,0
2023-05-25 14:03:17,2,3,0,0
2023-05-25 14:08:17,2,3,0,0
2023-05-25 14:13:17,2,3,0,0
2023-05-25 14:18:17,2,3,0,0
2023-05-25 14:23:17,2,3,0,0
2023-05-25 14:28:17,2,3,0,0
2023-05-25 14:33:17,2,3,0,0
2023-05-25 14:38:17,2,3,0,0
2023-05-25 14:43:17,2,3,0,0
2023-05-25 14:48:17,2,2,0,0
2023-05-25 14:53:17,2,2,0,0
2023-05-25 14:58:17,2,2,0,0
2023-05-25 15:03:17,2,2,0,0
2023-05-25 15:08:17,2,2,0,0
2023-05-25 15:13:17,2,2,0,0
2023-05-25 15:18:17,1,2,0,0
2023-05-25 15:23:17,1,2,0,0
2023-05-25 15:28:17,1,2,0,0
2023-05-25 15:33:17,1,2,0,0
2023-05-25 15:38:17,1,2,0,0
2023-05-25 15:43:17,1,2,0,0
2023-05-25 15:48:17,1,1,0,0
2023-05-25 15:53:17,1,1,0,0
2023-05-25 15:58:17,1,1,0,0
2023-05-25 16:03:17,1,1,0,0
2023-05-25 16:08:17,1,1,0,0
2023-05-25 16:13:17,1,1,0,0
2023-05-25 16:18:17,1,1,0,0
2023-05-25 16:23:17,1,1,0,0
2023-05-25 16:28:17,1,1,0,0
2023-05-25 16:33:17,1,1,0,0
2023-05-25 16:38:17,1,1,0,0
2023-05-25 16:43:17,1,1,0,0
2023-05-25 16:48:17,1,1,0,0
2023-05-25 16:53:17,1,1,0,0
2023-05-25 16:58:17,1,1,0,0
2023-05-25 17:03:17,1,1,0,0
2023-05-25 17:08:17,1,1,0,0
2023-05-25 17:13:17,1,1,0,0
2023-05-25 17:18:17,1,1,0,0
2023-05-25 17:23:17,1,1,0,0
2023-05-25 17:28:17,1,1,0,0
2023-05-25 17:33:17,1,1,0,0
2023-05-25 17:38:17,1,1,0,0
2023-05-25 17:43:17,1,1,0,0
2023-05-25 17:48:17,1,1,0,0
2023-05-25 17:53:17,1,1,0,0
2023-05-25 17:58:17,1,1,0,0
2023-05-25 18:03:17,1,1,0,0
2023-05-25 18:08:17,1,1,0,0
2023-05-25 18:13:17,1,1,0,0
2023-05-25 18:18:17,1,1,0,0
2023-05-25 18:23:17,1,1,0,0
2023-05-25 18:28:17,1,1,0,0
2023-05-25 18:33:17,1,1,0,0
2023-05-25 18:38:17,1,1,0,0
2023-05-25 18:43:17,1,1,0,0
2023-05-25 18:48:17,1,1,0,0
2023-05-25 18:53:17,1,1,0,0
2023-05-25 18:58:17,1,1,0,0
2023-05-25 19:03:17,1,1,0,0
2023-05-25 19:08:17,1,1,0,0
2023-05-25 19:13:17,1,1,0,0
2023-05-25 19:18:17,1,1,0,0
2023-05-25 19:23:17,1,1,0,0
2023-05-25 19:28:17,1,1,0,0
2023-05-25 19:33:17,1,1,0,0
2023-05-25 19:38:17,1,1,0,0
2023-05-25 19:43:17,1,1,0,0
2023-05-25 19:48:17,1,1,0,0
2023-05-25 19:53:17,1,1,0,0
2023-05-25 19:58:17,1,1,0,0
2023-05-25 20:03:17,1,1,0,0
2023-05-25 20:08:17,1,1,0,0
2023-05-25 20:13:17,1,1,0,0
2023-05-25 20:18:17,1,2,0,0
2023-05-25 20:23:17,1,2,0,0
2023-05-25 20:28:17,1,2,0,0
2023-05-25 20:33:17,1,2,0,0
2023-05-25 20:38:17,1,2,0,0
2023-05-25 20:43:17,1,2,0,0
2023-05-25 20:48:17,2,2,0,0
2023-05-25 20:53:17,2,2,0,0
2023-05-25 20:58:17,2,2,0,0
2023-05-25 21:03:17,2,2,0,0
2023-05-25 21:08:17,2,2,0,0
2023-05-25 21:13:17,2,3,0,0
2023-05-25 21:18:17,2,3,0,0
2023-05-25 21:23:17,2,3,0,0
2023-05-25 21:28:17,2,3,0,0
2023-05-25 21:33:17,2,3,0,0
2023-05-25 21:38:17,2,3,0,0
2023-05-25 21:43:17,2,3,0,0
2023-05-25 21:48:17,2,3,0,0
2023-05-25 21:53:17,2,3,0,0
2023-05-25 21:58:17,2,3,0,0
2023-05-25 22:03:17,3,4,0,0
2023-05-25 22:08:17,3,4,0,0
2023-05-25 22:13:17,3,4,0,0
2023-05-25 22:18:17,3,4,0,0
2023-05-25 22:23:17,3,4,0,0
2023-05-25 22:28:17,3,4,0,0
2023-05-25 22:33:17,3,4,0,0
2023-05-25 22:38:17,3,4,0,0
2023-05-25 22:43:17,3,5,0,0
2023-05-25 22:48:17,3,5,0,0
2023-05-25 22:53:17,3,5,0,0
2023-05-25 22:58:17,3,5,0,0
2023-05-25 23:03:17,4,5,0,0
2023-05-25 23:08:17,4,5,0,0
2023-05-25 23:13:17,4,5,0,0
2023-05-25 23:18:17,4,5,0,0
2023-05-25 23:23:17,4,6,0,0
2023-05-25 23:28:17,4,6,0,0
2023-05-25 23:33:17,4,6,0,0
2023-05-25 23:38:17,4,6,0,0
2023-05-25 23:43:17,4,6,0,0
2023-05-25 23:48:17,4,6,0,0
